0958,勤,0958_1.jpg,0958_2.jpg,力,12,常用漢字,6年,N2N3,5級,なし,キン,kin,ゴン,gon,,,,,,,つと・める（～が・～に・～を）,tsuto-meru(～ga・～ni・～wo),つと・まる（～が）,tsuto-maru(～ga),,,,,,,,,,,,,,,,,こまめに<ruby><rt>働</rt><rb>はたら</rb></ruby>く。<ruby><rt>力</rt><rb>ちから</rb></ruby>をつくす。つとめる。<ruby><rt>会社</rt><rb>かいしゃ</rb></ruby>・<ruby><rt>役所</rt><rb>やくしょ</rb></ruby>などで<ruby><rt>働</rt><rb>はたら</rb></ruby>く。,出勤（する）,しゅっきん（する）,shukkin(suru),attendance (at work),朝あさは余裕よゆうをもって出勤しゅっきんする。/週しゅう3日みっか出勤しゅっきんしています。,勤め・～勤め,つとめ・～づとめ,tsutome・～dutome,"job, work, work for ～",Aエーさんは会社かいしゃ勤づとめを辞やめて、今いまは自営業じえいぎょうを営いとなんでいる。,勤続（する）,きんぞく（する）,kinzoku(suru),continuous service,勤続きんぞく30年目さんじゅうねんめに、子会社こがいしゃへの出向しゅっこう命令めいれいを受うけた。,勤め先・勤務先,つとめさき・きんむさき,勤労者,きんろうしゃ,夜勤,やきん,常勤（する）,じょうきん（する）,欠勤（する）,けっきん（する）
0959,豆,0959_1.jpg,0959_2.jpg,豆,7,常用漢字,3年,N1,8級,なし,トウ,tou,ズ,zu,,,,,,,まめ,mame,,,,,,,,,,,,,,,,,,,<ruby><rt>大豆</rt><rb>だいず</rb></ruby>、<ruby><rt>小豆</rt><rb>あずき</rb></ruby>などのまめ。まめのように<ruby><rt>小</rt><rb>ちい</rb></ruby>さい。,豆腐,とうふ,touhu,"tofu, soybean curd",健康けんこうブームの影響えいきょうで、豆腐とうふや納豆なっとうが注目ちゅうもくされている。,大豆,だいず,daizu,soybean,大豆だいずは昔むかしから「畑はたけの肉にく」といわれ、良質りょうしつのタンパク質しつを含ふくんでいる。,豆,まめ,mame,"bean, pea",2月にがつの節分せつぶんには「鬼おには外そと、福ふくは内うち！」と言いいながら豆まめまきをする。,納豆,なっとう,枝豆,えだまめ,湯豆腐,ゆどうふ,小豆,あずき,黒豆,くろまめ
0960,祝,0960_1.jpg,0960_2.jpg,礻（示）,9,常用漢字,4年,N2N3,7級,なし,シュク,shuku,シュク・す/する（～を）,shuku-su/suru(～wo),シュウ,shuu,,,,,いわ・う（～を）,iwa-u(～wo),,,,,,,,,,,,,,,,,,,<ruby><rt>神</rt><rb>かみ</rb></ruby>にめでたいことばを<ruby><rt>言</rt><rb>い</rb></ruby>うことから、いわう。おいわい。,祝う,いわう,iwau,"congratulate, celebrate",曽祖母そうそぼの100歳ひゃくさいの誕生日たんじょうびを祝いわって親戚しんせき一同いちどうが集あつまった。,祝日,しゅくじつ,shukujitsu,national holiday,5月ごがつ3日みっかは憲法けんぽう記念日きねんびで祝日しゅくじつです。,祝い,いわい,iwai,celebration,孫まごの小学校しょうがっこう入学にゅうがくのお祝いわいに祖父母そふぼはランドセルをプレゼントした。,国民の祝日,こくみんのしゅくじつ,祝杯,しゅくはい,祝儀,しゅうぎ,祝電,しゅくでん,祝宴,しゅくえん
0964,盟,0964_1.jpg,0964_2.jpg,皿,13,常用漢字,6年,N1,5級,なし,メイ,mei,,,,,,,,,ちか・う（～を）,chika-u(～wo),,,,,,,,,,,,,,,,,,,ちかう。<ruby><rt>神</rt><rb>かみ</rb></ruby>にちかいをたてる。かたいやくそくをする。,同盟,どうめい,doumei,"alliance, union, league",イギリスとアメリカは長期ちょうきにわたって同盟どうめい関係かんけいを維持いじしている。,加盟（する）,かめい（する）,kamei(suru),join (the Federation),2004年にせんよねん、東ひがしヨーロッパ諸国しょこくがEUイーユーに加盟かめいした。,連盟,れんめい,renmei,"league, federation",国際こくさいサッカー連盟れんめいは、ワールドカップ公式こうしきサイトを開設かいせつした。,盟友,めいゆう,盟主,めいしゅ,国際同盟,こくさいどうめい,,,,
0966,毒,0966_1.jpg,0966_2.jpg,毋,8,常用漢字,5年,N2N3,6級,なし,ドク,doku,ドク・する/す（～を）,doku-suru/su(～wo),,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>人</rt><rb>ひと</rb></ruby>に<ruby><rt>害</rt><rb>がい</rb></ruby>をあたえる<ruby><rt>草</rt><rb>くさ</rb></ruby>から、<ruby><rt>体</rt><rb>からだ</rb></ruby>を<ruby><rt>害</rt><rb>がい</rb></ruby>する<ruby><rt>物質</rt><rb>ぶっしつ</rb></ruby>。<ruby><rt>心</rt><rb>こころ</rb></ruby>をきずつける。,毒,どく,doku,"poison, venom",よく効きく薬くすりも使つかい方かたを間違まちがえると危険きけんな毒どくになってしまう。,中毒,ちゅうどく,chuudoku,"poisoning, addiction",古ふるいタマゴを食たべてサルモネラ菌きん中毒ちゅうどくになった。/あの人ひとは仕事しごと中毒ちゅうどくだ。,気の毒（な）,きのどく（な）,kinodoku(na),"feel sorry, pity",夏なつなのに雨続あめつづきで、海岸かいがんに建たてられた「海うみの家いえ」の人ひとは気きの毒どくだ。,食中毒,しょくちゅうどく,消毒（する）,しょうどく（する）,毒物・毒薬,どくぶつ・どくやく,有毒（な）⇔無毒,ゆうどく（な）⇔むどく,毒性,どくせい
0967,賛,0967_1.jpg,0967_2.jpg,貝,15,常用漢字,5年,N2N3,6級,なし,サン,san,,,,,,,,,,,,,,,,,,,,,,,,,,,,,わきからほめたたえる。<ruby><rt>同意</rt><rb>どうい</rb></ruby>して<ruby><rt>力</rt><rb>ちから</rb></ruby>をかす。<ruby><rt>絵</rt><rb>え</rb></ruby>などに<ruby><rt>書</rt><rb>か</rb></ruby>きそえることば。,賛同（する）,さんどう（する）,sandou(suru),"approve of ～, support",学園祭がくえんさい開催かいさいに賛同さんどうする学生がくせいの署名しょめいを集あつめています。,称賛（する）,しょうさん（する）,shousan(suru),"praise, applause",この映画えいがは公開後こうかいごに「今年度こんねんど最もっとも心こころを打うつ映画えいが」と称賛しょうさんされた。,自画自賛（する）,じがじさん（する）,jigajisan(suru),self-praise,大臣だいじんは構造こうぞう改革かいかくは着実ちゃくじつに進すすみ成果せいかが見みえてきたと自画自賛じがじさんした。,賛成（する）,さんせい（する）,自賛（する）,じさん（する）,協賛（する）,きょうさん（する）,賛辞［讃辞］,さんじ［さんじ］,賛歌［讃歌］,さんか［さんか］
0969,翌,0969_1.jpg,0969_2.jpg,羽,11,常用漢字,6年,N2N3,5級,なし,ヨク,yoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>次</rt><rb>つぎ</rb></ruby>の。<ruby><rt>年</rt><rb>ねん・とし</rb></ruby>・<ruby><rt>月</rt><rb>げつ</rb></ruby>・<ruby><rt>週</rt><rb>しゅう</rb></ruby>・<ruby><rt>日</rt><rb>じつ</rb></ruby>・<ruby><rt>朝</rt><rb>あさ・ちょう</rb></ruby>・<ruby><rt>晩</rt><rb>ばん</rb></ruby>などの<ruby><rt>前</rt><rb>まえ</rb></ruby>につける。,翌日,よくじつ,yokujitsu,"next day, following day",試験しけんの翌日よくじつ、友達ともだちが「お疲つかれさま！」と訪たずねて来きた。,翌年,よくねん・よくとし,yokunen・yokutoshi,"next year, following year",暑あつい夏なつの翌年よくねんは、杉すぎの花粉かふんが増ふえる。,翌朝,よくあさ・よくちょう,yokuasa・yokuchou,"next morning, following morning",前日ぜんじつの午前中ごぜんちゅうに出だせば、翌朝よくあさ10時じゅうじまでに届とどく宅配たくはいサービスがある。,翌～,よく～,翌週,よくしゅう,翌月,よくげつ,翌々日,よくよくじつ,翌春,よくしゅん
0984,窓,0984_1.jpg,0984_2.jpg,穴,11,常用漢字,6年,N2N3,5級,なし,ソウ,sou,,,,,,,,,まど,mado,,,,,,,,,,,,,,,,,,,<ruby><rt>家</rt><rb>いえ</rb></ruby>の<ruby><rt>明</rt><rb>あ</rb></ruby>かりとりや<ruby><rt>空気</rt><rb>くうき</rb></ruby>を<ruby><rt>通</rt><rb>とお</rb></ruby>すまど。まどのある<ruby><rt>部屋</rt><rb>へや</rb></ruby>。<ruby><rt>勉強</rt><rb>べんきょう</rb></ruby>するところ。,窓,まど,mado,window,危険きけんですので、電車でんしゃの窓まどから手てや顔かおを出ださないでください。,窓口,まどぐち,madoguchi,"window, teller",郵便局ゆうびんきょくの郵便ゆうびんの窓口まどぐちで記念きねん切手きってを買かった。,同窓,どうそう,dousou,alumni,同窓どうそう会かいがあって、久ひさしぶりに恩師おんしや同窓どうそう生せいに会あえた。,車窓,しゃそう,窓ガラス,まどガラス,窓際,まどぎわ,,,,
0990,束,0990_1.jpg,0990_2.jpg,木,7,常用漢字,4年,N2N3,7級,なし,ソク,soku,,,,,,,,,たば,taba,つか,tsuka,,,,,,,,,,,,,,,,,きった<ruby><rt>木</rt><rb>き</rb></ruby>を<ruby><rt>束</rt><rb>たば</rb></ruby>ねた<ruby><rt>形</rt><rb>かたち</rb></ruby>から、<ruby><rt>一</rt><rb>ひと</rb></ruby>まとめにくくる。たばねる。しばって<ruby><rt>自由</rt><rb>じゆう</rb></ruby>をうばう。,束ねる,たばねる,tabaneru,"bunch, bundle, unify",先生せんせいは学生がくせいの出席しゅっせきカードを輪わゴムで束たばねて机つくえの上うえに置おいた。,束の間,つかのま,tsukanoma,brief space of time,大学だいがく入学にゅうがくを喜よろこんだのも束つかの間ま、厳きびしい学生がくせい生活せいかつが待まち受うけていた。,結束（する）,けっそく（する）,kessoku(suru),"bond, band together",部員ぶいん全員ぜんいんが結束けっそくして大会たいかいを目指めざして特訓中とっくんちゅうです。,束・～束・札束・花束,たば・～たば・さつたば・はなたば,約束（する）・約束事,やくそく（する）・やくそくごと,約束手形,やくそくてがた,口約束,くちやくそく,装束,しょうぞく
0992,著,0992_1.jpg,0992_2.jpg,艹（艸）,11,常用漢字,6年,N2N3,5級,なし,チョ,cho,,,,,,,,,いちじる・しい,ichijiru-shii,あらわ・す（～を）,arawa-su(～wo),,,,,,,,,,,,,,,,,<ruby><rt>人</rt><rb>ひと</rb></ruby>に<ruby><rt>見</rt><rb>み</rb></ruby>えるように<ruby><rt>書</rt><rb>か</rb></ruby>く。<ruby><rt>本</rt><rb>ほん</rb></ruby>を<ruby><rt>書</rt><rb>か</rb></ruby>く。<ruby><rt>書物</rt><rb>しょもつ</rb></ruby>。<ruby><rt>目立</rt><rb>めだ</rb></ruby>つ。<ruby><rt>目立</rt><rb>めだ</rb></ruby>って<ruby><rt>程度</rt><rb>ていど</rb></ruby>がはげしい。,著しい,いちじるしい,ichijirushii,"remarkable, striking",バイオテクノロジー産業さんぎょうは著いちじるしい成長せいちょうを見みせている。,著す・著わす,あらわす・あらわす,arawasu,"to write, to publish (a book)",夏目漱石なつめそうせきは大正3年たいしょうさんねん、47歳よんじゅうななさいの時ときに『こゝころ』を著あらわした。,著書,ちょしょ,chosho,"literary work, book",B博士ビーはかせは言語関連げんごかんれんの著書ちょしょを数多かずおおく出だされています。,著作・著作物・著作権,ちょさく・ちょさくぶつ・ちょさくけん,～著,～ちょ,著名（な）,ちょめい（な）,顕著（な）,けんちょ（な）,著述（する）,ちょじゅつ（する）
0995,混,0995_1.jpg,0995_2.jpg,氵（水）,11,常用漢字,5年,N2N3,6級,なし,コン,kon,コン・じる/ずる（～を・～が・～に）,kon-jiru/zuru(～wo・～ga・～ni),,,,,,,ま・じる（～が）,ma-jiru(～ga),ま・ざる（～が）,ma-zaru(～ga),ま・ぜる（～を）,ma-zeru(～wo),こ・む（～が）,ko-mu(～ga),,,,,,,,,,,,,いろいろなものが<ruby><rt>一</rt><rb>ひと</rb></ruby>つになって<ruby><rt>区別</rt><rb>くべつ</rb></ruby>できない。<ruby><rt>別</rt><rb>べつ</rb></ruby>の<ruby><rt>物</rt><rb>もの</rb></ruby>を<ruby><rt>一緒</rt><rb>いっしょ</rb></ruby>にする。まじる。,混じる・混ざる,まじる・まざる,majiru・mazaru,"be mixed, be mingled",水道すいどうの水みずが臭くさい。何なにか薬くすりが混まじっているような臭においがする。,混ぜる,まぜる,mazeru,"mix, blend",塩素系えんそけい漂白剤ひょうはくざいの容器ようきには、「混まぜるな危険きけん」という注意書ちゅういがきがある。,混同（する）,こんどう（する）,kondou(suru),"confusion, mixing",出張しゅっちょうと称しょうして公費こうひで観光かんこう旅行りょこうをする議員ぎいんは公私こうし混同こんどうも甚はなはだしい。,混入（する）,こんにゅう（する）,混む［込む］,こむ［こむ］,混合（する）,こんごう（する）,混在（する）,こんざい（する）,混沌（とした）,こんとん（とした）
1002,氷,1002_1.jpg,1002_2.jpg,水,5,常用漢字,3年,N2N3,8級,なし,ヒョウ,hyou,,,,,,,,,こおり,koori,ひ,hi,,,,,,,,,,,,,,,,,<ruby><rt>水</rt><rb>みず</rb></ruby>が<ruby><rt>0度</rt><rb>れいど</rb></ruby><ruby><rt>以下</rt><rb>いか</rb></ruby>でこおってできた<ruby><rt>固体</rt><rb>こたい</rb></ruby>。こおる。<ruby><rt>冷</rt><rb>つめ</rb></ruby>たい。とけやすい。,氷,こおり,koori,ice,遠とおくの大おおきな氷こおりの上うえを、多おおくの狼おおかみ、十とおずつ通とおる。,氷山,ひょうざん,hyouzan,iceberg,今回こんかい摘発てきはつされた公金こうきん横領おうりょう事件じけんは、氷山ひょうざんの一角いっかくに過すぎない。,氷水,こおりみず,koorimizu,iced water,暑あついからといって、氷水こおりみずを飲のみ過すぎてはいけません。,氷河,ひょうが,流氷,りゅうひょう,かき氷,かきごおり,薄氷（を履む［踏む］）,はくひょう（をふむ［ふむ］）,氷点下,ひょうてんか
1005,刀,1005_1.jpg,1005_2.jpg,刀,2,常用漢字,2年,N1,9級,なし,トウ,tou,,,,,,,,,かたな,katana,,,,,,,,,,,,,,,,,,,かたな。はもの。,刀,かたな,katana,sword,江戸時代えどじだい、武士ぶしは刀かたなを持もち歩あるいていた。,太刀打ち,たちうち,tachiuchi,"crossing swords, compete",安やすさで太刀打たちうちできないのであれば、仕事しごとの質しつで対抗たいこうする。,剃刀,かみそり,kamisori,razor,毎朝まいあさ、剃刀かみそりで髭ひげを剃そる。,日本刀,にほんとう,木刀・竹刀,ぼくとう・しない,短刀・小刀,たんとう・こがたな,執刀（する）,しっとう（する）,宝刀,ほうとう
1010,眼,1010_1.jpg,1010_2.jpg,目,11,常用漢字,5年,N1,6級,なし,ガン,gan,ゲン,gen,,,,,,,まなこ,manako,め,me,,,,,,,,,,,,,,,,,<ruby><rt>目</rt><rb>め</rb></ruby>。<ruby><rt>目玉</rt><rb>めだま</rb></ruby>。まなこ。ものを<ruby><rt>見</rt><rb>み</rb></ruby>る<ruby><rt>働</rt><rb>はたら</rb></ruby>きをする<ruby><rt>器官</rt><rb>きかん</rb></ruby>。<ruby><rt>物事</rt><rb>ものごと</rb></ruby>を<ruby><rt>見</rt><rb>み</rb></ruby>る<ruby><rt>力</rt><rb>ちから</rb></ruby>。<ruby><rt>大事</rt><rb>だいじ</rb></ruby>なところ。,主眼,しゅがん,shugan,"chief aim, main purpose",大学だいがくと企業きぎょうが人材じんざい育成いくせいを主眼しゅがんにおいた産学さんがく連携れんけい体制たいせいを開始かいしさせた。,眼中（にない）,がんちゅう（にない）,ganchuu(ninai),"disregard, ignore",あの政治家せいじかは国民こくみんの生活苦せいかつくなど眼中がんちゅうにないようだ。,着眼（する・点）,ちゃくがん（する・てん）,chakugan(suru・ten),direct one's attention to ～,教授きょうじゅはユニークな着眼点ちゃくがんてんで新技術しんぎじゅつを開発かいはつし、高たかい評価ひょうかを得えている。,眼［目］,め［め］,近眼・老眼,きんがん・ろうがん,眼科,がんか,眼球,がんきゅう,眼差し,まなざし
1013,泣,1013_1.jpg,1013_2.jpg,氵（水）,8,常用漢字,4年,N2N3,7級,なし,キュウ,kyuu,,,,,,,,,な・く（～が）,na-ku(～ga),,,,,,,,,,,,,,,,,,,<ruby><rt>目</rt><rb>め</rb></ruby>からなみだを<ruby><rt>流</rt><rb>なが</rb></ruby>す。<ruby><rt>人</rt><rb>ひと</rb></ruby>がなく。,泣く,なく,naku,"cry, weep, sob",悔くやしくて涙なみだが出でそうになったが泣なくのを我慢がまんした。,泣き付く,なきつく,nakitsuku,"implore, beg, cry",Cシーさんは親おやに「通学つうがくが不便ふべんだ」と泣なき付ついてバイクを買かってもらった。,泣く泣く,なくなく,nakunaku,"tearfully, reluctantly",狭せまい家うちに引ひっ越こすため、泣なく泣なくピアノを手放てばなしました。,泣き,なき,泣き出す,なきだす,泣きじゃくる,なきじゃくる,泣き叫ぶ,なきさけぶ,泣き崩れる,なきくずれる
1014,尊,1014_1.jpg,1014_2.jpg,寸,12,常用漢字,6年,N2N3,5級,なし,ソン,son,,,,,,,,,たっと・い,tatto-i,とうと・い,touto-i,たっと・ぶ（～を）,tatto-bu(～wo),とうと・ぶ（～を）,touto-bu(～wo),,,,,,,,,,,,,まつりの<ruby><rt>酒器</rt><rb>しゅき</rb></ruby>から、とうとい。うやまって<ruby><rt>大切</rt><rb>たいせつ</rb></ruby>にする。<ruby><rt>相手</rt><rb>あいて</rb></ruby>への<ruby><rt>尊敬</rt><rb>そんけい</rb></ruby>を<ruby><rt>表</rt><rb>あらわ</rb></ruby>す<ruby><rt>語</rt><rb>ご</rb></ruby>。,尊重（する）,そんちょう（する）,sonchou(suru),"esteem, respect",わが校こうは学生がくせいの自主性じしゅせいを最大限さいだいげんに尊重そんちょうしてきました。,尊厳,そんげん,songen,dignity,遺伝子いでんし操作そうさは人間にんげんの尊厳そんげんを脅おびやかす危険性きけんせいをはらんでいる。,自尊心,じそんしん,jisonshin,"pride, self-respect",優秀ゆうしゅうな人ひと比とくらべられて、自尊心じそんしんを傷きずつけられた。,尊敬（する）,そんけい（する）,尊い［貴い］,とうとい・たっとい［とうとい・たっとい］,尊ぶ［貴ぶ］,とうとぶ・たっとぶ［とうとぶ・たっとぶ］,尊大（な）,そんだい（な）,,
1015,鹿,1015_1.jpg,1015_2.jpg,鹿,11,常用漢字,4年,なし,7級,なし,ロク,roku,,,,,,,,,しか,shika,,,,,,,,,,,,,,,,,,,<ruby><rt>動物</rt><rb>どうぶつ</rb></ruby>のしか。<ruby><rt>字</rt><rb>じ</rb></ruby>はしかの<ruby><rt>列</rt><rb>れつ</rb></ruby>をあらわしている。,馬鹿（な）,ばか（な）,baka(na),"fool, idiot, stupid, silly",10万円じゅうまんえんの靴くつが1万いちまんだなんて、そんな馬鹿ばかな話はなしは噓うそに決きまっています。,鹿,しか,shika,deer,"奈良なら公園こうえんには、現在げんざい、鹿しかが1,200頭せんにひゃくとうぐらいいます。",馬鹿らしい,ばからしい,bakarashii,ridiculous,渋滞じゅうたいの高速道路こうそくどうろで料金りょうきんを払はらうのは馬鹿ばからしいので一般道いっぱんどうを走はしる。,馬鹿馬鹿しい,ばかばかしい,鹿児島（県・市）,かごしま（けん・し）,鹿野〈さん〉,しかのさん,,,,
1020,腹,1020_1.jpg,1020_2.jpg,月,13,常用漢字,6年,N2N3,5級,なし,フク,huku,,,,,,,,,はら,hara,,,,,,,,,,,,,,,,,,,おなか。はら。もののまん<ruby><rt>中</rt><rb>なか</rb></ruby>の<ruby><rt>部分</rt><rb>ぶぶん</rb></ruby>。<ruby><rt>心</rt><rb>こころ</rb></ruby>の<ruby><rt>中</rt><rb>なか</rb></ruby>。,腹・お腹,はら・おなか,hara・onaka,"belly, stomach",お腹なかがペコペコでグーグー鳴なっている。,腹立たしい,はらだたしい,haradatashii,"annoying, exasperating",患者かんじゃの弱よわい立場たちばにつけこみ、高額こうがくの医療費いりょうひをとるとは腹立はらだたしい。,裏腹（な）,うらはら（な）,urahara(na),incompatible with,好すきな人ひとの前まえで、なぜか自分じぶんの気持きもちと裏腹うらはらな態度たいどを取とってしまう。,空腹⇔満腹,くうふく⇔まんぷく,空きっ腹,すきっぱら,腹部・下腹部,ふくぶ・かふくぶ,山腹・中腹,さんぷく・ちゅうふく,切腹（する）,せっぷく（する）
1025,荷,1025_1.jpg,1025_2.jpg,艹（艸）,10,常用漢字,3年,N2N3,8級,なし,カ,ka,,,,,,,,,に,ni,,,,,,,,,,,,,,,,,,,<ruby><rt>肩</rt><rb>かた</rb></ruby>の<ruby><rt>上</rt><rb>うえ</rb></ruby>に<ruby><rt>物</rt><rb>もの</rb></ruby>をのせてかつぐ。おもにや<ruby><rt>仕事</rt><rb>しごと</rb></ruby>をひきうける。にもつ。,荷物,にもつ,nimotsu,"baggage, cargo, burden",荷物にもつは、一人ひとりで運はこべる重おもさにするのが荷造にづくりのコツです。,重荷,おもに,omoni,heavy load,周囲しゅういの過剰かじょうな期待きたいが子供こどもの心こころの重荷おもにになっている。,荷,に,ni,"load, cargo, burden",そんな大役たいやく、私わたしには荷にが重過おもすぎます。,出荷（する）⇔入荷（する）,しゅっか（する）⇔にゅうか（する）,手荷物,てにもつ,集荷（する）,しゅうか（する）,積み荷,つみに,負荷,ふか
1028,梅,1028_1.jpg,1028_2.jpg,木,10,常用漢字,4年,N1,7級,なし,バイ,bai,,,,,,,,,うめ,ume,,,,,,,,,,,,,,,,,,,うめ。<ruby><rt>木</rt><rb>き</rb></ruby>の<ruby><rt>名前</rt><rb>なまえ</rb></ruby>。うめの<ruby><rt>花</rt><rb>はな</rb></ruby>・<ruby><rt>実</rt><rb>み</rb></ruby>。<ruby><rt>初夏</rt><rb>しょか</rb></ruby>の<ruby><rt>雨</rt><rb>あめ</rb></ruby>がたくさん<ruby><rt>降</rt><rb>ふ</rb></ruby>るころ。,梅,うめ,ume,"plum, Japanese apricot",梅うめの小枝こえだで、ウグイスが「ホーホケキョ」と鳴ないている。,梅干し・梅干,うめぼし・うめぼし,umeboshi,pickled ume,梅うめの実みを塩漬しおづけにした梅干うめぼしは、日本にほんの伝統的でんとうてきな保存食ほぞんしょくです。,梅雨前線,ばいうぜんせん,baiuzensen,seasonal rain front,梅雨前線ばいうぜんせんが停滞ていたいした影響えいきょうで、四国しこくでは雷かみなりを伴ともなう強つよい雨あめが降ふった。,梅雨,つゆ・ばいう,梅雨入り・入梅,つゆいり・にゅうばい,梅雨明け,つゆあけ,梅酒,うめしゅ,梅雨時・梅雨空,つゆどき・つゆぞら
1035,賃,1035_1.jpg,1035_2.jpg,貝,13,常用漢字,6年,N2N3,5級,なし,チン,chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>代金</rt><rb>だいきん</rb></ruby>を<ruby><rt>支払</rt><rb>しはら</rb></ruby>って<ruby><rt>人</rt><rb>ひと</rb></ruby>を<ruby><rt>使</rt><rb>つか</rb></ruby>うこと、<ruby><rt>支払</rt><rb>しはら</rb></ruby>うお<ruby><rt>金</rt><rb>かね</rb></ruby>。<ruby><rt>代金</rt><rb>だいきん</rb></ruby>をきめてものを<ruby><rt>貸</rt><rb>か</rb></ruby>し<ruby><rt>借</rt><rb>か</rb></ruby>りする。,運賃,うんちん,unchin,"fare, freight, carriage",航空こうくう各社かくしゃは横並よこならびで運賃うんちんを値上ねあげした。,賃金,ちんぎん,chingin,"wages, pay",労働組合ろうどうくみあいは経営側けいえいがわに賃金ちんぎんの値上ねあげを要求ようきゅうした。,家賃,やちん,yachin,"house rent, rent",家賃やちんは、原則げんそくとして前月ぜんげつに次つぎの月つきの分ぶんを払はらいます。,賃上げ（する）,ちんあげ（する）,賃下げ（する）,ちんさげ（する）,賃貸契約,ちんたいけいやく,,,,
1038,乳,1038_1.jpg,1038_2.jpg,乚（乙）,8,常用漢字,6年,N2N3,5級,なし,ニュウ,nyuu,,,,,,,,,ちち,chichi,ち,chi,,,,,,,,,,,,,,,,,<ruby><rt>赤</rt><rb>あか</rb></ruby>ん<ruby><rt>坊</rt><rb>ぼう</rb></ruby>に<ruby><rt>飲</rt><rb>の</rb></ruby>ませるちち。ミルク。ちぶさ。ちちを<ruby><rt>飲</rt><rb>の</rb></ruby>む<ruby><rt>時期</rt><rb>じき</rb></ruby>。,乳,ちち,chichi,"milk, breast",赤あかちゃんにお乳ちちをあげることを授乳じゅにゅうという。,母乳,ぼにゅう,bonyuu,mother's milk,母乳ぼにゅう育児いくじが減少げんしょうしている。,乳製品,にゅうせいひん,nyuuseihin,dairy products,乳製品にゅうせいひんとは、動物どうぶつの乳ちち、主おもに牛乳ぎゅうにゅうを加工かこうした製品せいひんの総称そうしょうです。,乳児・乳幼児,にゅうじ・にゅうようじ,乳母車,うばぐるま,乳離れ,ちばなれ・ちちばなれ,ほ乳類［哺乳類］,ほにゅうるい［ほにゅうるい］,牛乳・乳牛,ぎゅうにゅう・にゅうぎゅう
1040,酸,1040_1.jpg,1040_2.jpg,酉,14,常用漢字,5年,N1,6級,なし,サン,san,,,,,,,,,す・い,su-i,す・っぱい,su-ppai,,,,,,,,,,,,,,,,,すっぱい<ruby><rt>液体</rt><rb>えきたい</rb></ruby>。すっぱい。<ruby><rt>酸性</rt><rb>さんせい</rb></ruby>の<ruby><rt>物質</rt><rb>ぶっしつ</rb></ruby>。つらい。<ruby><rt>酸素</rt><rb>さんそ</rb></ruby>。,酸化（する）,さんか（する）,sanka(suru),"oxidation, oxidization",天てんぷら油あぶらは酸化さんかしてくると黒くろっぽくなります。,アミノ酸,アミノさん,aminosan,amino acid,体内たいないで合成ごうせいできないアミノ酸さんを必須ひっすアミノ酸さんといいます。,酸性,さんせい,sansei,acidity,リトマス試験紙しけんしで液体えきたいが酸性さんせいかアルカリ性せいかを調しらべる。,酸,さん,青酸カリ,せいさんカリ,酸っぱい,すっぱい,酸味,さんみ,乳酸菌,にゅうさんきん
1043,縄,1043_1.jpg,1043_2.jpg,糸,15,常用漢字,4年,N1,7級,なし,ジョウ,jou,,,,,,,,,なわ,nawa,,,,,,,,,,,,,,,,,,,トカゲのように<ruby><rt>長</rt><rb>なが</rb></ruby>い、なわ。<ruby><rt>植物</rt><rb>しょくぶつ</rb></ruby>の<ruby><rt>繊維</rt><rb>せんい</rb></ruby>を<ruby><rt>細長</rt><rb>ほそなが</rb></ruby>くつなげて<ruby><rt>作</rt><rb>つく</rb></ruby>ったもの。,縄,なわ,nawa,"rope, cord",「泥棒どろぼうを捕とらえて縄なわをなう」は、準備じゅんび不足ぶそくのときに使つかうことわざです。,縄張り,なわばり,nawabari,one's territory,のら猫ねこは、よそ者ものが自分じぶんの縄張なわばりに侵入しんにゅうするのを極端きょくたんに嫌きらいます。,一筋縄（では）,ひとすじなわ（では）,hitosujinawa(deha),(not) easy,今度こんど対戦たいせんするのは、一筋縄ひとすじなわではいかない手てごわい相手あいてだ。,縄跳び,なわとび,縄文時代,じょうもんじだい,泥縄（式）,どろなわ（しき）,沖縄（県・市）,おきなわ（けん・し）,,
1046,縮,1046_1.jpg,1046_2.jpg,糸,17,常用漢字,6年,N1,5級,なし,シュク,shuku,,,,,,,,,ちぢ・む（～が）,chidi-mu(～ga),ちぢ・まる（～が）,chidi-maru(～ga),ちぢ・める（～を）,chidi-meru(～wo),ちぢ・れる（～が）,chidi-reru(～ga),ちぢ・らす（～を）,chidi-rasu(～wo),,,,,,,,,,,<ruby><rt>糸</rt><rb>いと</rb></ruby>や<ruby><rt>布</rt><rb>ぬの</rb></ruby>がちぢむ。<ruby><rt>小</rt><rb>ちい</rb></ruby>さくなる。ちぢめる。,縮める,ちぢめる,chidimeru,"shorten, shrink, reduce",たばこ・高血圧こうけつあつ・アルコールは寿命じゅみょうを縮ちぢめる3大さんだい要因よういんだ。,収縮（する）,しゅうしゅく（する）,shuushuku(suru),"contraction, shrink",プラスチックは熱ねつを加くわえると収縮しゅうしゅくする性質せいしつがある。,縮図,しゅくず,shukuzu,"microcosm, epitome",旅たびは人生じんせいの縮図しゅくずである。,縮小（する）,しゅくしょう（する）,縮まる,ちぢまる,縮む・縮み,ちぢむ・ちぢみ,縮れる,ちぢれる,縮尺,しゅくしゃく
